collection_week,hospital_pk,state,ccn,hospital_name,address,city,zip,address_cleaned,fips_code,all_adult_hospital_inpatient_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,total_staffed_adult_med/surg_beds_7_day_avg,Coordinates,Longitude,Latitude
2021-01-15,141320,IL,141320,PARIS COMMUNITY HOSPITAL,721 E COURT STREET,PARIS,61944,"721 E COURT STREET, PARIS, IL 61944",17045.0,25.0,0.0,25.0,"(-87.67656, 39.60588)",-87.67656,39.60588
2021-01-15,140032,IL,140032,ST ANTHONYS MEMORIAL HOSPITAL,503 N MAPLE STREET,EFFINGHAM,62401,"503 N MAPLE STREET, EFFINGHAM, IL 62401",17049.0,103.0,10.0,93.0,"(-88.54926, 39.125774)",-88.54926,39.125774
2021-01-15,141346,IL,141346,FAYETTE COUNTY HOSPITAL,7TH AND TAYLOR,VANDALIA,62471,"7TH AND TAYLOR, VANDALIA, IL 62471",17051.0,23.0,-999999.0,1000022.0,"(0, 0)",0.0,0.0
2021-01-15,141317,IL,141317,GIBSON COMMUNITY HOSPITAL,1120 N MELVIN STREET,GIBSON CITY,60936,"1120 N MELVIN STREET, GIBSON CITY, IL 60936",17053.0,25.0,-999999.0,1000024.0,"(-88.37067, 40.477966)",-88.37067,40.477966
2021-01-15,141321,IL,141321,FRANKLIN HOSPITAL,201 BAILEY LANE,BENTON,62812,"201 BAILEY LANE, BENTON, IL 62812",17055.0,16.0,0.0,16.0,"(-88.91686, 38.00918)",-88.91686,38.00918
2021-01-15,140001,IL,140001,GRAHAM HOSPITAL ASSOCIATION,210 WEST WALNUT STREET,CANTON,61520,"210 WEST WALNUT STREET, CANTON, IL 61520",17057.0,48.0,6.0,42.0,"(-90.0394, 40.553314)",-90.0394,40.553314
2021-01-15,141300,IL,141300,THOMAS H BOYD MEMORIAL HOSPITAL,800 SCHOOL ST,CARROLLTON,62016,"800 SCHOOL ST, CARROLLTON, IL 62016",17061.0,25.0,0.0,25.0,"(-90.41238, 39.29621)",-90.41238,39.29621
2021-01-15,140101,IL,140101,MORRIS HOSPITAL & HEALTHCARE CENTERS,150 W HIGH ST,MORRIS,60450,"150 W HIGH ST, MORRIS, IL 60450",17063.0,88.7,17.0,71.7,"(-88.42538, 41.368973)",-88.42538,41.368973
2021-01-15,141326,IL,141326,HAMILTON MEMORIAL HOSPITAL,611 S MARSHALL AVENUE,MCLEANSBORO,62859,"611 S MARSHALL AVENUE, MCLEANSBORO, IL 62859",17065.0,25.0,0.0,25.0,"(-88.5412, 38.087513)",-88.5412,38.087513
2021-01-15,141305,IL,141305,MEMORIAL HOSPITAL,1454 N COUNTY ROAD 2050 E,CARTHAGE,62321,"1454 N COUNTY ROAD 2050 E, CARTHAGE, IL 62321",17067.0,18.0,0.0,18.0,"(-91.111336, 40.409504)",-91.111336,40.409504
2021-01-15,141328,IL,141328,HARDIN COUNTY GENERAL HOSPITAL,FERRELL ROAD,ROSICLARE,62982,"FERRELL ROAD, ROSICLARE, IL 62982",17069.0,25.0,0.0,25.0,"(0, 0)",0.0,0.0
2021-01-15,141325,IL,141325,OSF SAINT LUKE MEDICAL CENTER,1051 WEST SOUTH STREET,KEWANEE,61443,"1051 WEST SOUTH STREET, KEWANEE, IL 61443",17073.0,25.0,-999999.0,1000024.0,"(-89.94878, 41.22216)",-89.94878,41.22216
2021-01-15,141319,IL,141319,HAMMOND HENRY HOSPITAL,600 N COLLEGE AVENUE,GENESEO,61254,"600 N COLLEGE AVENUE, GENESEO, IL 61254",17073.0,20.0,-999999.0,1000019.0,"(-90.15839, 41.460205)",-90.15839,41.460205
2021-01-15,140167,IL,140167,IROQUOIS MEMORIAL HOSPITAL,200 FAIRMAN STREET,WATSEKA,60970,"200 FAIRMAN STREET, WATSEKA, IL 60970",17075.0,25.0,6.0,19.0,"(0, 0)",0.0,0.0
2021-01-15,141334,IL,141334,ST JOSEPH MEMORIAL HOSPITAL,2 SOUTH HOSPITAL DRIVE,MURPHYSBORO,62966,"2 SOUTH HOSPITAL DRIVE, MURPHYSBORO, IL 62966",17077.0,39.0,0.0,39.0,"(-89.32603, 37.773174)",-89.32603,37.773174
2021-01-15,140164,IL,140164,MEMORIAL HOSPITAL OF CARBONDALE,405 W JACKSON,CARBONDALE,62901,"405 W JACKSON, CARBONDALE, IL 62901",17077.0,176.0,21.0,155.0,"(-89.220474, 37.72792)",-89.220474,37.72792
2021-01-15,140046,IL,140046,GOOD SAMARITAN REGIONAL HLTH CENTER,1 GOOD SAMARITAN WAY,MOUNT VERNON,62864,"1 GOOD SAMARITAN WAY, MOUNT VERNON, IL 62864",17081.0,127.0,16.0,111.0,"(0, 0)",0.0,0.0
2021-01-15,140294,IL,140294,CROSSROADS COMMUNITY HOSPITAL,8 DOCTORS PARK RD,MOUNT VERNON,62864,"8 DOCTORS PARK RD, MOUNT VERNON, IL 62864",17081.0,29.0,5.0,24.0,"(-88.93596, 38.312008)",-88.93596,38.312008
2021-01-15,140059,IL,140059,JERSEY COMMUNITY HOSPITAL,400 MAPLE SUMMIT ROAD,JERSEYVILLE,62052,"400 MAPLE SUMMIT ROAD, JERSEYVILLE, IL 62052",17083.0,27.0,4.0,23.0,"(-90.34163, 39.111362)",-90.34163,39.111362
2021-01-15,141302,IL,141302,MIDWEST MEDICAL CENTER,1 MEDICAL CENTER DRIVE,GALENA,61036,"1 MEDICAL CENTER DRIVE, GALENA, IL 61036",17085.0,13.0,0.0,13.0,"(-90.45697, 42.446648)",-90.45697,42.446648
2021-01-15,140030,IL,140030,ADVOCATE SHERMAN HOSPITAL,1425 NORTH RANDALL ROAD,ELGIN,60123,"1425 NORTH RANDALL ROAD, ELGIN, IL 60123",17089.0,269.0,30.0,239.0,"(0, 0)",0.0,0.0
2021-01-15,140029,IL,140029,RUSH COPLEY MEDICAL CENTER,2000 OGDEN AVENUE,AURORA,60504,"2000 OGDEN AVENUE, AURORA, IL 60504",17089.0,220.0,22.0,198.0,"(-88.26172, 41.732258)",-88.26172,41.732258
2021-01-15,140217,IL,140217,PRESENCE SAINT JOSEPH HOSPITAL - ELGIN,77 N AIRLITE STREET,ELGIN,60123,"77 N AIRLITE STREET, ELGIN, IL 60123",17089.0,189.0,11.4,177.6,"(-88.32855, 42.035442)",-88.32855,42.035442
2021-01-15,140211,IL,140211,DELNOR COMMUNITY HOSPITAL,300 RANDALL RD,GENEVA,60134,"300 RANDALL RD, GENEVA, IL 60134",17089.0,159.0,20.0,139.0,"(-88.34039, 41.8878)",-88.34039,41.8878
2021-01-15,140174,IL,140174,PRESENCE MERCY MEDICAL CENTER,1325 N HIGHLAND AVENUE,AURORA,60506,"1325 N HIGHLAND AVENUE, AURORA, IL 60506",17089.0,187.0,16.0,171.0,"(-88.32886, 41.785748)",-88.32886,41.785748
2021-01-15,140155,IL,140155,PRESENCE ST MARYS HOSPITAL,500 W COURT ST,KANKAKEE,60901,"500 W COURT ST, KANKAKEE, IL 60901",17091.0,90.0,25.0,65.0,"(-87.87184, 41.12117)",-87.87184,41.12117
2021-01-15,140186,IL,140186,RIVERSIDE MEDICAL CENTER,350 N WALL ST,KANKAKEE,60901,"350 N WALL ST, KANKAKEE, IL 60901",17091.0,310.0,31.0,279.0,"(-87.88291, 41.124714)",-87.88291,41.124714
2021-01-15,140064,IL,140064,ST MARY MEDICAL CENTER,3333 NORTH SEMINARY,GALESBURG,61401,"3333 NORTH SEMINARY, GALESBURG, IL 61401",17095.0,77.0,9.0,68.0,"(-90.36374, 40.988968)",-90.36374,40.988968
2021-01-15,140040,IL,140040,GALESBURG COTTAGE HOSPITAL,695 N KELLOGG ST,GALESBURG,61401,"695 N KELLOGG ST, GALESBURG, IL 61401",17095.0,36.0,6.0,30.0,"(-90.36619, 40.9556)",-90.36619,40.9556
2021-01-15,140100,IL,140100,MIDWESTERN REGION MED CENTER,2520 ELISHA AVENUE,ZION,60099,"2520 ELISHA AVENUE, ZION, IL 60099",17097.0,30.0,5.0,25.0,"(-87.8269, 42.449345)",-87.8269,42.449345
2021-01-15,140202,IL,140202,ADVOCATE CONDELL MEDICAL CENTER,801 S MILWAUKEE AVE,LIBERTYVILLE,60048,"801 S MILWAUKEE AVE, LIBERTYVILLE, IL 60048",17097.0,288.0,39.0,249.0,"(-87.95509, 42.291534)",-87.95509,42.291534
2021-01-15,140291,IL,140291,ADVOCATE GOOD SHEPHERD HOSPITAL,450 WEST HIGHWAY 22,BARRINGTON,60010,"450 WEST HIGHWAY 22, BARRINGTON, IL 60010",17097.0,214.0,36.0,178.0,"(0, 0)",0.0,0.0
2021-01-15,140130,IL,140130,NORTHWESTERN LAKE FOREST HOSPITAL,1000 N WESTMORELAND ROAD,LAKE FOREST,60045,"1000 N WESTMORELAND ROAD, LAKE FOREST, IL 60045",17097.0,159.0,24.0,135.0,"(-87.864105, 42.25782)",-87.864105,42.25782
2021-01-15,140033,IL,140033,LAKE BEHAVIORAL HOSPITAL,2615 W WASHINGTON ST,WAUKEGAN,60085,"2615 W WASHINGTON ST, WAUKEGAN, IL 60085",17097.0,111.0,0.0,111.0,"(-87.86686, 42.35934)",-87.86686,42.35934
2021-01-15,140084,IL,140084,VISTA MEDICAL CENTER EAST,1324 NORTH SHERIDAN ROAD,WAUKEGAN,60085,"1324 NORTH SHERIDAN ROAD, WAUKEGAN, IL 60085",17097.0,171.0,36.0,135.0,"(-87.830894, 42.378036)",-87.830894,42.378036
2021-01-15,140110,IL,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,1100 EAST NORRIS DRIVE,OTTAWA,61350,"1100 EAST NORRIS DRIVE, OTTAWA, IL 61350",17099.0,98.0,7.0,91.0,"(-88.82687, 41.356434)",-88.82687,41.356434
2021-01-15,140234,IL,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,925 WEST ST,PERU,61354,"925 WEST ST, PERU, IL 61354",17099.0,49.0,5.0,44.0,"(-89.1252, 41.3288)",-89.1252,41.3288
2021-01-15,141310,IL,141310,OSF SAINT PAUL MEDICAL CENTER,1401 E 12TH STREET,MENDOTA,61342,"1401 E 12TH STREET, MENDOTA, IL 61342",17099.0,25.0,4.0,21.0,"(0, 0)",0.0,0.0
2021-01-15,141344,IL,141344,LAWRENCE COUNTY MEMORIAL HOSPITAL,2200 STATE ST,LAWRENCEVILLE,62439,"2200 STATE ST, LAWRENCEVILLE, IL 62439",17101.0,6.1,0.0,6.1,"(-87.69563, 38.730145)",-87.69563,38.730145
2021-01-15,140012,IL,140012,KATHERINE SHAW BETHEA HOSPITAL,403 E 1ST ST,DIXON,61021,"403 E 1ST ST, DIXON, IL 61021",17103.0,78.0,6.0,72.0,"(-89.4798, 41.844315)",-89.4798,41.844315
2021-01-15,140161,IL,140161,SAINT JAMES HOSPITAL,2500 WEST REYNOLDS STREET,PONTIAC,61764,"2500 WEST REYNOLDS STREET, PONTIAC, IL 61764",17105.0,44.0,7.0,37.0,"(0, 0)",0.0,0.0
2021-01-15,141322,IL,141322,ABRAHAM LINCOLN MEMORIAL HOSPITAL,200 STAHLHUT DRIVE,LINCOLN,62656,"200 STAHLHUT DRIVE, LINCOLN, IL 62656",17107.0,25.0,0.0,25.0,"(0, 0)",0.0,0.0
2021-01-15,140089,IL,140089,MC DONOUGH DISTRICT HOSPITAL,525 EAST GRANT STREET,MACOMB,61455,"525 EAST GRANT STREET, MACOMB, IL 61455",17109.0,29.0,10.0,19.0,"(-90.68017, 40.447704)",-90.68017,40.447704
2021-01-15,141335,IL,141335,MERCY HARVARD HOSPITAL,901 S GRANT STREET,HARVARD,60033,"901 S GRANT STREET, HARVARD, IL 60033",17111.0,13.0,-999999.0,1000012.0,"(-88.60769, 42.4258)",-88.60769,42.4258
2021-01-15,140116,IL,140116,NORTHWESTERN MEDICINE MCHENRY HOSPITAL,4201 MEDICAL CENTER DRIVE,MCHENRY,60050,"4201 MEDICAL CENTER DRIVE, MCHENRY, IL 60050",17111.0,394.0,38.0,356.0,"(-88.28563, 42.318523)",-88.28563,42.318523
2021-01-15,140162,IL,140162,ST JOSEPH MEDICAL CENTER,2200 E WASHINGTON,BLOOMINGTON,61701,"2200 E WASHINGTON, BLOOMINGTON, IL 61701",17113.0,146.0,20.0,126.0,"(-88.957085, 40.480087)",-88.957085,40.480087
2021-01-15,140127,IL,140127,CARLE BROMENN MEDICAL CENTER,1304 FRANKLIN AVENUE,NORMAL,61761,"1304 FRANKLIN AVENUE, NORMAL, IL 61761",17113.0,162.0,12.0,150.0,"(0, 0)",0.0,0.0
2021-01-15,140166,IL,140166,ST MARYS HOSPITAL,1800 E LAKE SHORE DR,DECATUR,62521,"1800 E LAKE SHORE DR, DECATUR, IL 62521",17115.0,122.0,12.0,110.0,"(-88.93326, 39.826317)",-88.93326,39.826317
2021-01-15,140135,IL,140135,DECATUR MEMORIAL HOSPITAL,2300 NORTH EDWARD STREET,DECATUR,62526,"2300 NORTH EDWARD STREET, DECATUR, IL 62526",17115.0,226.0,38.0,188.0,"(-88.96087, 39.86605)",-88.96087,39.86605
2021-01-15,141306,IL,141306,COMMUNITY HOSPITAL OF STAUNTON,400 N CALDWELL ST,STAUNTON,62088,"400 N CALDWELL ST, STAUNTON, IL 62088",17117.0,25.0,0.0,25.0,"(-89.78989, 39.015133)",-89.78989,39.015133
2021-01-15,141347,IL,141347,CARLINVILLE AREA HOSPITAL,20733 N BROAD STREET,CARLINVILLE,62626,"20733 N BROAD STREET, CARLINVILLE, IL 62626",17117.0,25.0,0.0,25.0,"(0, 0)",0.0,0.0
2021-01-15,140002,IL,140002,ALTON MEMORIAL HOSPITAL,ONE MEMORIAL DRIVE,ALTON,62002,"ONE MEMORIAL DRIVE, ALTON, IL 62002",17119.0,100.9,12.0,88.9,"(0, 0)",0.0,0.0
2021-01-15,140052,IL,140052,OSF SAINT ANTHONY'S HEALTH CENTER,ST ANTHONY'S WAY,ALTON,62002,"ST ANTHONY'S WAY, ALTON, IL 62002",17119.0,49.0,11.0,38.0,"(0, 0)",0.0,0.0
2021-01-15,140289,IL,140289,ANDERSON HOSPITAL,6800 STATE ROUTE 162,MARYVILLE,62062,"6800 STATE ROUTE 162, MARYVILLE, IL 62062",17119.0,129.0,12.0,117.0,"(-89.94692, 38.738136)",-89.94692,38.738136
2021-01-15,141336,IL,141336,ST JOSEPH'S HOSPITAL,12866 TROXLER AVENUE,HIGHLAND,62249,"12866 TROXLER AVENUE, HIGHLAND, IL 62249",17119.0,25.0,0.0,25.0,"(-89.66951, 38.757103)",-89.66951,38.757103
2021-01-15,140125,IL,140125,GATEWAY REGIONAL MEDICAL CENTER,2100 MADISON AVENUE,GRANITE CITY,62040,"2100 MADISON AVENUE, GRANITE CITY, IL 62040",17119.0,86.0,11.0,75.0,"(-90.14488, 38.70092)",-90.14488,38.70092
2021-01-15,140034,IL,140034,SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA,400 NORTH PLEASANT AVENUE,CENTRALIA,62801,"400 NORTH PLEASANT AVENUE, CENTRALIA, IL 62801",17121.0,92.3,12.0,80.3,"(-89.11604, 38.529095)",-89.11604,38.529095
2021-01-15,141345,IL,141345,SALEM TOWNSHIP HOSPITAL,1201 RICKER DRIVE,SALEM,62881,"1201 RICKER DRIVE, SALEM, IL 62881",17121.0,25.0,-999999.0,1000024.0,"(-88.947495, 38.64148)",-88.947495,38.64148
2021-01-15,141313,IL,141313,MASON DISTRICT HOSPITAL,"615 NORTH PROMENADE STREET,P O BOX 530",HAVANA,62644,"615 NORTH PROMENADE STREET,P O BOX 530, HAVANA, IL 62644",17125.0,16.0,0.0,16.0,"(-90.05609, 40.3058)",-90.05609,40.3058
2021-01-15,141323,IL,141323,MASSAC MEMORIAL HOSPITAL,"28 CHICK STREET, PO BOX 850",METROPOLIS,62960,"28 CHICK STREET, PO BOX 850, METROPOLIS, IL 62960",17127.0,25.0,0.0,25.0,"(-88.74026, 37.16817)",-88.74026,37.16817
2021-01-15,141304,IL,141304,"GENESIS MEDICAL CENTER, ALEDO",409 NW 9TH AVENUE,ALEDO,61231,"409 NW 9TH AVENUE, ALEDO, IL 61231",17131.0,22.0,0.0,22.0,"(-90.758514, 41.205357)",-90.758514,41.205357
2021-01-15,141332,IL,141332,HILLSBORO AREA HOSPITAL,1200 E TREMONT STREET,HILLSBORO,62049,"1200 E TREMONT STREET, HILLSBORO, IL 62049",17135.0,25.0,0.0,25.0,"(-89.48142, 39.153595)",-89.48142,39.153595
2021-01-15,141350,IL,141350,ST FRANCIS HOSPITAL,1215 FRANCISCAN DR,LITCHFIELD,62056,"1215 FRANCISCAN DR, LITCHFIELD, IL 62056",17135.0,25.0,4.0,21.0,"(-89.64048, 39.179737)",-89.64048,39.179737
2021-01-15,140058,IL,140058,PASSAVANT AREA HOSPITAL,1600 W WALNUT ST,JACKSONVILLE,62650,"1600 W WALNUT ST, JACKSONVILLE, IL 62650",17137.0,61.0,8.0,53.0,"(-90.259605, 39.745293)",-90.259605,39.745293
2021-01-15,141312,IL,141312,ROCHELLE COMMUNITY HOSPITAL,900 N 2ND ST,ROCHELLE,61068,"900 N 2ND ST, ROCHELLE, IL 61068",17141.0,13.0,4.0,9.0,"(-89.06286, 41.92942)",-89.06286,41.92942
2021-01-15,140013,IL,140013,PROCTOR HOSPITAL,5409 N KNOXVILLE AVE,PEORIA,61614,"5409 N KNOXVILLE AVE, PEORIA, IL 61614",17143.0,151.0,9.0,142.0,"(-89.59327, 40.752235)",-89.59327,40.752235
2021-01-15,142013,IL,142013,GREATER PEORIA SPECIALTY HOSPITAL,500 W ROMEO B GARRETT AVENUE,PEORIA,61605,"500 W ROMEO B GARRETT AVENUE, PEORIA, IL 61605",17143.0,30.0,0.0,30.0,"(-89.60102, 40.693398)",-89.60102,40.693398
2021-01-15,140067,IL,140067,SAINT FRANCIS MEDICAL CENTER,530 NE GLEN OAK AVE,PEORIA,61637,"530 NE GLEN OAK AVE, PEORIA, IL 61637",17143.0,632.0,93.0,539.0,"(-89.58689, 40.70425)",-89.58689,40.70425
2021-01-15,140209,IL,140209,METHODIST MEDICAL CENTER OF ILLINOIS,221 N E GLEN OAK AVE,PEORIA,61636,"221 N E GLEN OAK AVE, PEORIA, IL 61636",17143.0,316.0,49.0,267.0,"(-89.5952, 40.699852)",-89.5952,40.699852
2021-01-15,141307,IL,141307,PINCKNEYVILLE COMMUNITY HOSPITAL,5383 STATE ROUTE 154,PINCKNEYVILLE,62274,"5383 STATE ROUTE 154, PINCKNEYVILLE, IL 62274",17145.0,17.0,0.0,17.0,"(0, 0)",0.0,0.0
2021-01-15,141331,IL,141331,MARSHALL BROWNING HOSPITAL,900 NORTH WASHINGTON STREET,DU QUOIN,62832,"900 NORTH WASHINGTON STREET, DU QUOIN, IL 62832",17145.0,18.0,0.0,18.0,"(-89.236435, 38.024822)",-89.236435,38.024822
2021-01-15,141301,IL,141301,KIRBY MEDICAL CENTER,1000 MEDICAL CENTER DRIVE,MONTICELLO,61856,"1000 MEDICAL CENTER DRIVE, MONTICELLO, IL 61856",17147.0,16.0,0.0,16.0,"(0, 0)",0.0,0.0
2021-01-15,141315,IL,141315,ILLINI COMMUNITY HOSPITAL,640 W WASHINGTON,PITTSFIELD,62363,"640 W WASHINGTON, PITTSFIELD, IL 62363",17149.0,13.0,0.0,13.0,"(-90.81478, 39.606804)",-90.81478,39.606804
2021-01-15,141338,IL,141338,MEMORIAL HOSPITAL,1900 STATE ST,CHESTER,62233,"1900 STATE ST, CHESTER, IL 62233",17157.0,23.0,-999999.0,1000022.0,"(-89.81211, 37.918938)",-89.81211,37.918938
2021-01-15,141348,IL,141348,RED BUD REGIONAL HOSPITAL,325 SPRING STREET,RED BUD,62278,"325 SPRING STREET, RED BUD, IL 62278",17157.0,25.0,0.0,25.0,"(0, 0)",0.0,0.0
2021-01-15,141349,IL,141349,SPARTA COMMUNITY HOSPITAL,818 E BROADWAY,SPARTA,62286,"818 E BROADWAY, SPARTA, IL 62286",17157.0,25.0,0.0,25.0,"(0, 0)",0.0,0.0
2021-01-15,140147,IL,140147,CARLE RICHLAND MEMORIAL HOSPITAL,501 S WEST ST,OLNEY,62450,"501 S WEST ST, OLNEY, IL 62450",17159.0,48.0,8.0,40.0,"(-88.094124, 38.726425)",-88.094124,38.726425
2021-01-15,140275,IL,140275,GENESIS HEALTH SYSTEM,801 ILLINI DR,SILVIS,61282,"801 ILLINI DR, SILVIS, IL 61282",17161.0,94.0,6.0,88.0,"(0, 0)",0.0,0.0
2021-01-15,140280,IL,140280,TRINITY ROCK ISLAND,2701 17TH ST,ROCK ISLAND,61201,"2701 17TH ST, ROCK ISLAND, IL 61201",17161.0,249.0,32.0,217.0,"(-90.57277, 41.48352)",-90.57277,41.48352
2021-01-15,140187,IL,140187,HSHS ST ELIZABETH'S HOSPITAL,ONE ST ELIZABETH BOULEVARD,O FALLON,62269,"ONE ST ELIZABETH BOULEVARD, O FALLON, IL 62269",17163.0,204.0,20.0,184.0,"(0, 0)",0.0,0.0
2021-01-15,140185,IL,140185,MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,BELLEVILLE,62226,"4500 MEMORIAL DRIVE, BELLEVILLE, IL 62226",17163.0,229.0,25.7,203.3,"(-90.020325, 38.54888)",-90.020325,38.54888
2021-01-15,140077,IL,140077,TOUCHETTE REGIONAL HOSPITAL INC,5900 BOND AVENUE,CENTREVILLE,62207,"5900 BOND AVENUE, CENTREVILLE, IL 62207",17163.0,30.0,6.0,24.0,"(-90.10772, 38.571323)",-90.10772,38.571323
2021-01-15,140210,IL,140210,HARRISBURG MEDICAL CENTER,100 DOCTOR WARREN TUTTLE DR,HARRISBURG,62946,"100 DOCTOR WARREN TUTTLE DR, HARRISBURG, IL 62946",17165.0,40.0,0.0,40.0,"(-88.56445, 37.725815)",-88.56445,37.725815
2021-01-15,141324,IL,141324,FERRELL HOSPITAL COMMUNITY FOUNDATIONS,1201 PINE STREET,ELDORADO,62930,"1201 PINE STREET, ELDORADO, IL 62930",17165.0,25.0,0.0,25.0,"(-88.44146, 37.815258)",-88.44146,37.815258
2021-01-15,140148,IL,140148,MEMORIAL MEDICAL CENTER,701 N FIRST ST,SPRINGFIELD,62702,"701 N FIRST ST, SPRINGFIELD, IL 62702",17167.0,513.0,65.0,448.0,"(-89.65466, 39.808823)",-89.65466,39.808823
2021-01-15,140053,IL,140053,ST JOHNS HOSPITAL,800 E CARPENTER ST,SPRINGFIELD,62769,"800 E CARPENTER ST, SPRINGFIELD, IL 62769",17167.0,319.0,65.0,254.0,"(-89.644936, 39.807262)",-89.644936,39.807262
2021-01-15,141333,IL,141333,SARAH D CULBERTSON MEMORIAL HOSPITAL,238 SOUTH CONGRESS STREET,RUSHVILLE,62681,"238 SOUTH CONGRESS STREET, RUSHVILLE, IL 62681",17169.0,6.1,0.0,6.1,"(-90.56359, 40.11852)",-90.56359,40.11852
2021-01-15,140019,IL,140019,HSHS GOOD SHEPHERD HOSPITAL INC,200 S CEDAR ST,SHELBYVILLE,62565,"200 S CEDAR ST, SHELBYVILLE, IL 62565",17173.0,30.0,0.0,30.0,"(-88.80714, 39.405792)",-88.80714,39.405792
2021-01-15,140160,IL,140160,FHN MEMORIAL HOSPITAL,1045 WEST STEPHENSON STREET,FREEPORT,61032,"1045 WEST STEPHENSON STREET, FREEPORT, IL 61032",17177.0,100.0,8.0,92.0,"(-89.637794, 42.2959)",-89.637794,42.2959
2021-01-15,141330,IL,141330,HOPEDALE HOSPITAL,107 TREMONT STREET,HOPEDALE,61747,"107 TREMONT STREET, HOPEDALE, IL 61747",17179.0,25.0,4.0,21.0,"(-89.4177, 40.418106)",-89.4177,40.418106
2021-01-15,140120,IL,140120,PEKIN MEMORIAL HOSPITAL,600 SOUTH 13TH STREET,PEKIN,61554,"600 SOUTH 13TH STREET, PEKIN, IL 61554",17179.0,45.0,4.0,41.0,"(-89.63315, 40.56232)",-89.63315,40.56232
2021-01-15,141342,IL,141342,UNION COUNTY HOSPITAL,517 NORTH MAIN STREET,ANNA,62906,"517 NORTH MAIN STREET, ANNA, IL 62906",17181.0,25.0,0.0,25.0,"(-89.25239, 37.457764)",-89.25239,37.457764
2021-01-15,140093,IL,140093,OSF SACRED HEART MEDICAL CENTER,812 N LOGAN AVE,DANVILLE,61832,"812 N LOGAN AVE, DANVILLE, IL 61832",17183.0,114.0,20.0,94.0,"(-87.64491, 40.135445)",-87.64491,40.135445
2021-01-15,141316,IL,141316,HOOPESTON COMMUNITY MEMORIAL HOSPITAL,701 EAST ORANGE STREET,HOOPESTON,60942,"701 EAST ORANGE STREET, HOOPESTON, IL 60942",17183.0,36.0,0.0,36.0,"(-87.66195, 40.45915)",-87.66195,40.45915
2021-01-15,141327,IL,141327,WABASH GENERAL HOSPITAL 1,1418 COLLEGE DRIVE,MOUNT CARMEL,62863,"1418 COLLEGE DRIVE, MOUNT CARMEL, IL 62863",17185.0,25.0,0.0,25.0,"(-87.7691, 38.42185)",-87.7691,38.42185
2021-01-15,141318,IL,141318,OSF HOLY FAMILY MEDICAL CENTER,1000 W HARLEM AVENUE,MONMOUTH,61462,"1000 W HARLEM AVENUE, MONMOUTH, IL 61462",17187.0,21.0,0.0,21.0,"(-90.65828, 40.9213)",-90.65828,40.9213
2021-01-15,141308,IL,141308,WASHINGTON COUNTY HOSPITAL,705 S GRAND AVE,NASHVILLE,62263,"705 S GRAND AVE, NASHVILLE, IL 62263",17189.0,22.0,0.0,22.0,"(-89.39005, 38.33909)",-89.39005,38.33909
2021-01-15,141311,IL,141311,FAIRFIELD MEMORIAL HOSPITAL 1,303 N W 11TH STREET,FAIRFIELD,62837,"303 N W 11TH STREET, FAIRFIELD, IL 62837",17191.0,0.0,4.0,-4.0,"(-88.374435, 38.38098)",-88.374435,38.38098
2021-01-15,141329,IL,141329,MORRISON COMMUNITY HOSPITAL,303 N JACKSON STREET,MORRISON,61270,"303 N JACKSON STREET, MORRISON, IL 61270",17195.0,53.0,0.0,53.0,"(-89.95881, 41.80469)",-89.95881,41.80469
2021-01-15,140043,IL,140043,CGH MEDICAL CENTER,100 EAST LEFEVRE ROAD,STERLING,61081,"100 EAST LEFEVRE ROAD, STERLING, IL 61081",17195.0,85.0,18.0,67.0,"(-89.69709, 41.80158)",-89.69709,41.80158
2021-01-15,140213,IL,140213,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,1900 SILVER CROSS BLVD,NEW LENOX,60451,"1900 SILVER CROSS BLVD, NEW LENOX, IL 60451",17197.0,356.0,46.0,310.0,"(-87.98605, 41.54204)",-87.98605,41.54204
2021-01-15,140007,IL,140007,PRESENCE SAINT JOSEPH MEDICAL CENTER,333 N MADISON ST,JOLIET,60435,"333 N MADISON ST, JOLIET, IL 60435",17197.0,384.0,48.0,336.0,"(-88.13465, 41.527985)",-88.13465,41.527985
2021-01-15,140304,IL,140304,ADVENTIST BOLINGBROOK HOSPITAL,500 REMINGTON BOULEVARD,BOLINGBROOK,60440,"500 REMINGTON BOULEVARD, BOLINGBROOK, IL 60440",17197.0,114.0,12.0,102.0,"(-88.08733, 41.678154)",-88.08733,41.678154
2021-01-15,140011,IL,140011,HERRIN HOSPITAL,201 S 14TH ST,HERRIN,62948,"201 S 14TH ST, HERRIN, IL 62948",17199.0,149.0,8.0,141.0,"(-89.026474, 37.80444)",-89.026474,37.80444
2021-01-15,140184,IL,140184,HEARTLAND REGIONAL MEDICAL CENTER,3333 W DEYOUNG,MARION,62959,"3333 W DEYOUNG, MARION, IL 62959",17199.0,94.0,18.0,76.0,"(-88.996346, 37.74489)",-88.996346,37.74489
